date,train_id,mileage_km,rolling_stock_cert_days_remaining,signalling_cert_days_remaining,telecom_cert_days_remaining,job_card_status,branding_priority,cleaning_status,cleaning_due,hours_run_today,stabling_location,induction_decision,total_cert_days,certs_critical,weekday
2025-02-25,3,355330,7,81,294,Closed,Low,Clean,False,1.1,Track 1,Standby,382,1,1
2025-02-25,4,447507,47,99,293,Open,Medium,Clean,False,0.0,Track 7,Maintenance,439,0,1
2025-02-25,5,419089,34,90,180,Closed,Low,Clean,False,1.0,Track 2,Standby,304,0,1
2025-02-25,6,354121,22,138,192,Closed,Low,Clean,False,11.4,Track 7,Inducted,352,0,1
2025-02-25,7,437092,49,97,160,Closed,Medium,Clean,False,0.0,Track 15,Maintenance,306,0,1
2025-02-25,8,315213,24,52,26,Closed,Low,Clean,False,0.0,Track 14,Maintenance,102,0,1
2025-02-25,9,362549,64,173,308,Closed,Medium,Scheduled,True,11.4,Track 9,Inducted,545,0,1
2025-02-25,10,404688,40,101,33,Closed,Medium,Clean,False,12.7,Track 4,Inducted,174,0,1
2025-02-25,11,471644,62,167,93,Closed,High,Clean,False,0.8,Track 11,Standby,322,0,1
2025-02-25,12,365100,5,38,322,Open,Low,Clean,False,0.7,Track 7,Standby,365,1,1
2025-02-25,13,400692,21,75,65,Closed,High,Clean,False,9.7,Track 8,Inducted,161,0,1
2025-02-25,14,380118,26,19,107,Closed,High,Clean,False,1.0,Track 14,Standby,152,0,1
2025-02-25,15,451255,64,73,325,Closed,High,Clean,False,8.4,Track 8,Inducted,462,0,1
2025-02-25,16,442778,15,119,82,Closed,High,Clean,False,12.2,Track 13,Inducted,216,0,1
2025-02-25,17,426336,11,168,232,Closed,Low,Clean,False,10.7,Track 8,Inducted,411,0,1
2025-02-25,18,445340,19,79,8,Closed,High,Clean,True,1.3,Track 4,Standby,106,0,1
2025-02-25,19,390729,26,5,167,Closed,Low,Clean,False,1.3,Track 5,Standby,198,1,1
2025-02-25,20,437409,31,79,341,Closed,Medium,Clean,False,9.9,Track 14,Inducted,451,0,1
2025-02-25,21,351993,36,166,138,Open,Low,Clean,False,0.0,Track 4,Maintenance,340,0,1
2025-02-25,22,360843,35,31,37,Closed,High,Clean,False,9.5,Track 4,Inducted,103,0,1
2025-02-25,23,475506,70,162,261,Closed,High,Clean,False,1.2,Track 9,Standby,493,0,1
2025-02-25,24,361801,11,173,60,Open,Low,Clean,False,0.0,Track 4,Maintenance,244,0,1
2025-02-25,25,340864,11,66,236,Open,Low,Clean,False,0.0,Track 15,Maintenance,313,0,1
2025-02-26,1,442223,19,23,5,Closed,Low,Clean,False,9.4,Track 2,Inducted,47,1,2
2025-02-26,2,383555,79,57,173,Closed,Medium,Clean,False,0.0,Track 13,Maintenance,309,0,2
2025-02-26,3,355380,6,80,293,Closed,Low,Clean,False,0.6,Track 10,Standby,379,1,2
2025-02-26,4,448102,46,98,292,Closed,Medium,Clean,False,8.5,Track 8,Inducted,436,0,2
2025-02-26,5,419433,33,89,179,Closed,Low,Clean,False,11.6,Track 1,Inducted,301,0,2
2025-02-26,6,354121,21,137,191,Open,Low,Clean,False,0.0,Track 7,Maintenance,349,0,2
2025-02-26,7,437092,48,96,159,Open,Medium,Clean,False,0.0,Track 3,Maintenance,303,0,2
2025-02-26,8,315224,23,51,25,Closed,Low,Clean,False,1.4,Track 15,Standby,99,0,2
2025-02-26,9,362569,63,172,307,Closed,Medium,Scheduled,True,0.7,Track 11,Standby,542,0,2
2025-02-26,10,405275,39,100,32,Closed,Medium,Clean,False,11.0,Track 9,Inducted,171,0,2
2025-02-26,11,472095,61,166,92,Closed,High,Scheduled,True,11.1,Track 14,Inducted,319,0,2
2025-02-26,12,365519,4,37,321,Closed,Low,Clean,False,9.3,Track 4,Inducted,362,1,2
2025-02-26,13,401168,20,74,64,Closed,High,Clean,False,8.7,Track 8,Inducted,158,0,2
2025-02-26,14,380141,25,18,106,Closed,High,Clean,False,0.8,Track 9,Standby,149,0,2
2025-02-26,15,451567,63,72,324,Closed,High,Clean,False,12.6,Track 4,Inducted,459,0,2
2025-02-26,16,443363,14,118,81,Closed,High,Clean,False,10.7,Track 11,Inducted,213,0,2
2025-02-26,17,426705,10,167,231,Closed,Low,Clean,False,12.7,Track 9,Inducted,408,0,2
2025-02-26,18,445340,18,78,7,Open,High,Clean,True,0.0,Track 14,Maintenance,103,1,2
2025-02-26,19,390739,25,4,166,Closed,Low,Clean,False,0.9,Track 8,Standby,195,1,2
2025-02-26,20,437409,30,78,340,Open,Medium,Clean,False,0.0,Track 6,Maintenance,448,0,2
2025-02-26,21,352409,35,165,137,Closed,Low,Clean,False,11.3,Track 1,Inducted,337,0,2
2025-02-26,22,361234,34,30,36,Closed,High,Clean,False,12.9,Track 7,Inducted,100,0,2
2025-02-26,23,475533,69,161,260,Closed,High,Clean,False,0.7,Track 8,Standby,490,0,2
2025-02-26,24,362222,10,172,59,Closed,Low,Clean,False,10.5,Track 14,Inducted,241,0,2
2025-02-26,25,341453,10,65,235,Closed,Low,Clean,False,9.4,Track 13,Inducted,310,0,2
2025-02-27,1,442223,18,22,4,Open,Low,Clean,False,0.0,Track 5,Maintenance,44,1,3
2025-02-27,2,384016,78,56,172,Closed,Medium,Clean,False,10.9,Track 2,Inducted,306,0,3
2025-02-27,3,355896,5,79,292,Closed,Low,Clean,False,13.6,Track 15,Inducted,376,1,3
2025-02-27,4,448584,45,97,291,Closed,Medium,Clean,False,13.9,Track 4,Inducted,433,0,3
2025-02-27,5,419433,32,88,178,Closed,Low,Clean,False,0.0,Track 4,Maintenance,298,0,3
2025-02-27,6,354121,20,136,190,Open,Low,Clean,False,0.0,Track 15,Maintenance,346,0,3
2025-02-27,7,437128,47,95,158,Closed,Medium,Clean,False,1.5,Track 1,Standby,300,0,3
2025-02-27,8,315224,22,50,24,Open,Low,Clean,False,0.0,Track 2,Maintenance,96,0,3
2025-02-27,9,362569,62,171,306,Closed,Medium,Clean,False,0.0,Track 6,Maintenance,539,0,3
2025-02-27,10,405288,38,99,31,Closed,Medium,Clean,False,0.7,Track 12,Standby,168,0,3
2025-02-27,11,472125,60,165,91,Closed,High,Scheduled,True,0.6,Track 14,Standby,316,0,3
2025-02-27,12,365536,3,36,320,Closed,Low,Clean,False,1.2,Track 15,Standby,359,1,3
2025-02-27,13,401523,19,73,63,Closed,High,Clean,False,13.5,Track 12,Inducted,155,0,3
2025-02-27,14,380721,24,17,105,Closed,High,Clean,False,8.9,Track 3,Inducted,146,0,3
2025-02-27,15,451567,62,71,323,Open,High,Clean,False,0.0,Track 9,Maintenance,456,0,3
2025-02-27,16,443688,13,117,80,Closed,High,Clean,False,12.5,Track 12,Inducted,210,0,3
2025-02-27,17,426719,9,166,230,Closed,Low,Clean,False,0.8,Track 13,Standby,405,0,3
2025-02-27,18,445697,17,77,6,Closed,High,Clean,True,10.7,Track 15,Inducted,100,1,3
2025-02-27,19,390760,24,3,165,Closed,Low,Clean,False,1.2,Track 8,Standby,192,1,3
2025-02-27,20,437937,29,77,339,Closed,Medium,Clean,False,9.3,Track 15,Inducted,445,0,3
2025-02-27,21,352432,34,164,136,Open,Low,Clean,False,1.4,Track 2,Standby,334,0,3
2025-02-27,22,361243,33,29,35,Open,High,Clean,False,0.9,Track 2,Standby,97,0,3
2025-02-27,23,475533,68,160,259,Open,High,Clean,False,0.0,Track 10,Maintenance,487,0,3
2025-02-27,24,362761,9,171,58,Closed,Low,Clean,False,11.4,Track 3,Inducted,238,0,3
2025-02-27,25,341453,9,64,234,Closed,Low,Clean,False,0.0,Track 1,Maintenance,307,0,3
2025-02-28,1,442237,17,21,3,Open,Low,Clean,False,0.8,Track 13,Standby,41,1,4
2025-02-28,2,384588,77,55,171,Closed,Medium,Clean,False,10.7,Track 14,Inducted,303,0,4
2025-02-28,3,355896,4,78,291,Open,Low,Clean,False,0.0,Track 8,Maintenance,373,1,4
2025-02-28,4,448935,44,96,290,Closed,Medium,Clean,False,9.7,Track 1,Inducted,430,0,4
2025-02-28,5,419467,31,87,177,Closed,Low,Clean,False,1.5,Track 9,Standby,295,0,4
2025-02-28,6,354153,19,135,189,Closed,Low,Clean,False,1.3,Track 12,Standby,343,0,4
2025-02-28,7,437130,46,94,157,Open,Medium,Clean,False,1.3,Track 14,Standby,297,0,4
2025-02-28,8,315224,21,49,23,Open,Low,Clean,False,0.0,Track 8,Maintenance,93,0,4
2025-02-28,9,362600,61,170,305,Closed,Medium,Clean,False,1.0,Track 5,Standby,536,0,4
2025-02-28,10,405706,37,98,30,Closed,Medium,Clean,False,11.1,Track 13,Inducted,165,0,4
2025-02-28,11,472128,59,164,90,Closed,High,Clean,False,0.6,Track 8,Standby,313,0,4
2025-02-28,12,366039,2,35,319,Closed,Low,Clean,False,13.3,Track 15,Inducted,356,1,4
2025-02-28,13,401985,18,72,62,Closed,High,Clean,False,8.7,Track 8,Inducted,152,0,4
2025-02-28,14,380750,23,16,104,Closed,High,Clean,False,0.9,Track 14,Standby,143,0,4
2025-02-28,15,451568,61,70,322,Closed,High,Clean,False,0.8,Track 14,Standby,453,0,4
2025-02-28,16,443688,12,116,79,Open,High,Clean,False,0.0,Track 3,Maintenance,207,0,4
2025-02-28,17,426719,8,165,229,Open,Low,Clean,False,0.0,Track 15,Maintenance,402,0,4
2025-02-28,18,445697,16,76,5,Open,High,Scheduled,True,0.0,Track 12,Maintenance,97,1,4
2025-02-28,19,391316,23,2,164,Closed,Low,Clean,False,10.2,Track 3,Inducted,189,1,4
2025-02-28,20,437943,28,76,338,Closed,Medium,Clean,False,0.6,Track 6,Standby,442,0,4
2025-02-28,21,352464,33,163,135,Closed,Low,Clean,False,1.5,Track 3,Standby,331,0,4
2025-02-28,22,361243,32,28,34,Closed,High,Clean,False,0.0,Track 4,Maintenance,94,0,4
2025-02-28,23,475581,67,159,258,Closed,High,Clean,False,1.2,Track 9,Standby,484,0,4
2025-02-28,24,363171,8,170,57,Closed,Low,Clean,False,13.3,Track 15,Inducted,235,0,4
2025-02-28,25,341902,8,63,233,Closed,Low,Clean,False,10.6,Track 11,Inducted,304,0,4
2025-03-01,1,442680,16,20,2,Closed,Low,Clean,False,12.4,Track 11,Inducted,38,1,5
2025-03-01,2,385150,76,54,170,Closed,Medium,Clean,False,10.1,Track 7,Inducted,300,0,5
2025-03-01,3,356249,3,77,290,Closed,Low,Clean,False,9.2,Track 9,Inducted,370,1,5
2025-03-01,4,449400,43,95,289,Closed,Medium,Clean,False,11.1,Track 11,Inducted,427,0,5
2025-03-01,5,419497,30,86,176,Closed,Low,Clean,False,0.6,Track 5,Standby,292,0,5
2025-03-01,6,354584,18,134,188,Closed,Low,Clean,False,8.4,Track 10,Inducted,340,0,5
2025-03-01,7,437505,45,93,156,Closed,Medium,Clean,False,10.9,Track 12,Inducted,294,0,5
2025-03-01,8,315224,20,48,22,Open,Low,Clean,False,0.0,Track 6,Maintenance,90,0,5
2025-03-01,9,363087,60,169,304,Closed,Medium,Clean,False,10.4,Track 3,Inducted,533,0,5
2025-03-01,10,405711,36,97,29,Open,Medium,Clean,False,1.1,Track 11,Standby,162,0,5
2025-03-01,11,472128,58,163,89,Open,High,Clean,False,0.0,Track 7,Maintenance,310,0,5
2025-03-01,12,366415,1,34,318,Closed,Low,Clean,False,11.2,Track 2,Inducted,353,1,5
2025-03-01,13,402433,17,71,61,Closed,High,Clean,False,10.2,Track 11,Inducted,149,0,5
2025-03-01,14,381157,22,15,103,Closed,High,Clean,False,8.2,Track 6,Inducted,140,0,5
2025-03-01,15,452004,60,69,321,Closed,High,Clean,False,10.8,Track 11,Inducted,450,0,5
2025-03-01,16,444013,11,115,78,Closed,High,Clean,False,9.0,Track 11,Inducted,204,0,5
2025-03-01,17,426756,7,164,228,Closed,Low,Scheduled,True,1.1,Track 15,Standby,399,1,5
2025-03-01,18,445697,15,75,4,Closed,High,Scheduled,True,0.0,Track 1,Maintenance,94,1,5
2025-03-01,19,391732,22,1,163,Closed,Low,Clean,False,9.1,Track 9,Inducted,186,1,5
2025-03-01,20,437943,27,75,337,Open,Medium,Clean,False,0.0,Track 10,Maintenance,439,0,5
2025-03-01,21,352497,32,162,134,Closed,Low,Clean,False,1.1,Track 2,Standby,328,0,5
2025-03-01,22,361268,31,27,33,Open,High,Clean,False,0.8,Track 7,Standby,91,0,5
2025-03-01,23,476162,66,158,257,Closed,High,Clean,False,10.9,Track 12,Inducted,481,0,5
2025-03-01,24,363696,7,169,56,Closed,Low,Clean,False,9.1,Track 1,Inducted,232,1,5
2025-03-01,25,341917,7,62,232,Closed,Low,Clean,False,1.1,Track 11,Standby,301,1,5
2025-03-02,1,443009,15,19,1,Closed,Low,Clean,False,12.6,Track 5,Inducted,35,1,6
2025-03-02,2,385150,75,53,169,Closed,Medium,Clean,False,0.0,Track 11,Maintenance,297,0,6
2025-03-02,3,356780,2,76,289,Closed,Low,Clean,False,9.2,Track 7,Inducted,367,1,6
2025-03-02,4,449723,42,94,288,Closed,Medium,Clean,False,13.2,Track 2,Inducted,424,0,6
2025-03-02,5,419497,29,85,175,Open,Low,Scheduled,True,0.0,Track 13,Maintenance,289,0,6
2025-03-02,6,355126,17,133,187,Closed,Low,Clean,False,11.1,Track 7,Inducted,337,0,6
2025-03-02,7,437505,44,92,155,Open,Medium,Clean,False,0.0,Track 15,Maintenance,291,0,6
2025-03-02,8,315248,19,47,21,Closed,Low,Clean,False,0.6,Track 15,Standby,87,0,6
2025-03-02,9,363424,59,168,303,Closed,Medium,Clean,False,11.5,Track 1,Inducted,530,0,6
2025-03-02,10,405711,35,96,28,Open,Medium,Clean,False,0.0,Track 12,Maintenance,159,0,6
2025-03-02,11,472128,57,162,88,Closed,High,Clean,False,0.0,Track 5,Maintenance,307,0,6
2025-03-02,12,366946,90,33,317,Closed,Low,Clean,False,9.0,Track 6,Inducted,440,0,6
2025-03-02,13,402438,16,70,60,Closed,High,Clean,False,1.0,Track 9,Standby,146,0,6
2025-03-02,14,381631,21,14,102,Closed,High,Clean,False,10.7,Track 6,Inducted,137,0,6
2025-03-02,15,452539,59,68,320,Closed,High,Clean,False,11.4,Track 15,Inducted,447,0,6
2025-03-02,16,444492,10,114,77,Closed,High,Clean,False,12.0,Track 13,Inducted,201,0,6
2025-03-02,17,426756,6,163,227,Open,Low,Clean,False,0.0,Track 6,Maintenance,396,1,6
2025-03-02,18,445716,14,74,3,Closed,High,Scheduled,True,1.2,Track 14,Standby,91,1,6
2025-03-02,19,391732,21,180,162,Closed,Low,Clean,False,0.0,Track 12,Maintenance,363,0,6
2025-03-02,20,437957,26,74,336,Closed,Medium,Clean,False,1.2,Track 12,Standby,436,0,6
2025-03-02,21,352497,31,161,133,Open,Low,Clean,False,0.0,Track 15,Maintenance,325,0,6
2025-03-02,22,361268,30,26,32,Open,High,Clean,False,0.0,Track 14,Maintenance,88,0,6
2025-03-02,23,476200,65,157,256,Closed,High,Clean,False,0.7,Track 10,Standby,478,0,6
2025-03-02,24,364287,6,168,55,Closed,Low,Clean,False,11.5,Track 4,Inducted,229,1,6
2025-03-02,25,341926,6,61,231,Open,Low,Clean,False,0.9,Track 9,Standby,298,1,6
2025-03-03,1,443522,14,18,365,Closed,Low,Clean,False,9.0,Track 10,Inducted,397,0,0
2025-03-03,2,385169,74,52,168,Closed,Medium,Clean,False,0.8,Track 6,Standby,294,0,0
2025-03-03,3,357143,1,75,288,Closed,Low,Clean,False,12.5,Track 1,Inducted,364,1,0
2025-03-03,4,449745,41,93,287,Closed,Medium,Clean,False,1.2,Track 11,Standby,421,0,0
2025-03-03,5,419511,28,84,174,Closed,Low,Scheduled,True,0.9,Track 4,Standby,286,0,0
2025-03-03,6,355577,16,132,186,Closed,Low,Clean,False,10.5,Track 15,Inducted,334,0,0
2025-03-03,7,437961,43,91,154,Closed,Medium,Clean,False,10.4,Track 2,Inducted,288,0,0
2025-03-03,8,315257,18,46,20,Closed,Low,Clean,False,0.7,Track 11,Standby,84,0,0
2025-03-03,9,363424,58,167,302,Open,Medium,Clean,False,0.0,Track 15,Maintenance,527,0,0
2025-03-03,10,405711,34,95,27,Closed,Medium,Clean,False,0.0,Track 5,Maintenance,156,0,0
2025-03-03,11,472458,56,161,87,Closed,High,Clean,False,10.9,Track 2,Inducted,304,0,0
2025-03-03,12,367258,89,32,316,Closed,Low,Clean,False,11.1,Track 2,Inducted,437,0,0
2025-03-03,13,402438,15,69,59,Open,High,Clean,False,0.0,Track 11,Maintenance,143,0,0
2025-03-03,14,382066,20,13,101,Closed,High,Clean,False,12.5,Track 15,Inducted,134,0,0
2025-03-03,15,452879,58,67,319,Closed,High,Clean,False,9.4,Track 11,Inducted,444,0,0
2025-03-03,16,444492,9,113,76,Closed,High,Clean,False,0.0,Track 9,Maintenance,198,0,0
2025-03-03,17,426803,5,162,226,Open,Low,Clean,False,1.1,Track 4,Standby,393,1,0
2025-03-03,18,445761,13,73,2,Open,High,Clean,False,1.2,Track 1,Standby,88,1,0
2025-03-03,19,392292,20,179,161,Closed,Low,Clean,False,9.2,Track 1,Inducted,360,0,0
2025-03-03,20,437957,25,73,335,Open,Medium,Clean,False,0.0,Track 1,Maintenance,433,0,0
2025-03-03,21,352497,30,160,132,Closed,Low,Clean,False,0.0,Track 2,Maintenance,322,0,0
2025-03-03,22,361686,29,25,31,Closed,High,Clean,False,10.0,Track 6,Inducted,85,0,0
2025-03-03,23,476740,64,156,255,Closed,High,Clean,False,11.1,Track 4,Inducted,475,0,0
2025-03-03,24,364675,5,167,54,Closed,Low,Clean,False,9.4,Track 12,Inducted,226,1,0
2025-03-03,25,341926,5,60,230,Closed,Low,Clean,False,0.0,Track 8,Maintenance,295,1,0
2025-03-04,1,443559,13,17,364,Closed,Low,Clean,False,1.1,Track 6,Standby,394,0,1
2025-03-04,2,385741,73,51,167,Closed,Medium,Clean,False,10.7,Track 7,Inducted,291,0,1
2025-03-04,3,357143,90,74,287,Closed,Low,Clean,False,0.0,Track 1,Maintenance,451,0,1
2025-03-04,4,449782,40,92,286,Closed,Medium,Clean,False,0.9,Track 2,Standby,418,0,1
2025-03-04,5,419539,27,83,173,Closed,Low,Clean,False,1.2,Track 7,Standby,283,0,1
2025-03-04,6,355992,15,131,185,Closed,Low,Clean,False,10.3,Track 14,Inducted,331,0,1
2025-03-04,7,438498,42,90,153,Closed,Medium,Clean,False,12.8,Track 13,Inducted,285,0,1
2025-03-04,8,315257,17,45,19,Open,Low,Clean,False,0.0,Track 13,Maintenance,81,0,1
2025-03-04,9,363991,57,166,301,Closed,Medium,Clean,False,12.1,Track 13,Inducted,524,0,1
2025-03-04,10,406114,33,94,26,Closed,Medium,Clean,False,9.3,Track 11,Inducted,153,0,1
2025-03-04,11,472504,55,160,86,Closed,High,Clean,False,0.8,Track 10,Standby,301,0,1
2025-03-04,12,367258,88,31,315,Open,Low,Clean,False,0.0,Track 2,Maintenance,434,0,1
2025-03-04,13,402442,14,68,58,Closed,High,Clean,False,1.2,Track 13,Standby,140,0,1
2025-03-04,14,382070,19,12,100,Closed,High,Clean,False,0.8,Track 8,Standby,131,0,1
2025-03-04,15,453409,57,66,318,Closed,High,Clean,False,13.9,Track 15,Inducted,441,0,1
2025-03-04,16,444527,8,112,75,Closed,High,Clean,False,1.0,Track 5,Standby,195,0,1
2025-03-04,17,426836,4,161,225,Open,Low,Clean,False,1.0,Track 11,Standby,390,1,1
2025-03-04,18,445799,12,72,1,Open,High,Clean,False,1.5,Track 8,Standby,85,1,1
2025-03-04,19,392308,19,178,160,Closed,Low,Clean,False,1.0,Track 7,Standby,357,0,1
2025-03-04,20,437957,24,72,334,Closed,Medium,Clean,False,0.0,Track 14,Maintenance,430,0,1
2025-03-04,21,352509,29,159,131,Closed,Low,Clean,False,0.8,Track 5,Standby,319,0,1
2025-03-04,22,361699,28,24,30,Closed,High,Clean,False,1.3,Track 8,Standby,82,0,1
2025-03-04,23,477186,63,155,254,Closed,High,Clean,False,11.3,Track 13,Inducted,472,0,1
2025-03-04,24,364675,4,166,53,Closed,Low,Clean,False,0.0,Track 15,Maintenance,223,1,1
2025-03-04,25,341968,4,59,229,Closed,Low,Clean,False,1.4,Track 7,Standby,292,1,1
2025-03-05,1,443559,12,16,363,Open,Low,Clean,False,0.0,Track 13,Maintenance,391,0,2
2025-03-05,2,385772,72,50,166,Closed,Medium,Clean,False,0.8,Track 10,Standby,288,0,2
2025-03-05,3,357657,89,73,286,Closed,Low,Clean,False,8.5,Track 8,Inducted,448,0,2
2025-03-05,4,449790,39,91,285,Closed,Medium,Clean,False,1.3,Track 11,Standby,415,0,2
2025-03-05,5,419849,26,82,172,Closed,Low,Clean,False,12.4,Track 15,Inducted,280,0,2
2025-03-05,6,356454,14,130,184,Closed,Low,Clean,False,12.3,Track 13,Inducted,328,0,2
2025-03-05,7,439016,41,89,152,Closed,Medium,Clean,False,9.7,Track 7,Inducted,282,0,2
2025-03-05,8,315749,16,44,18,Closed,Low,Clean,False,9.4,Track 14,Inducted,78,0,2
2025-03-05,9,364007,56,165,300,Closed,Medium,Clean,False,1.1,Track 5,Standby,521,0,2
2025-03-05,10,406658,32,93,25,Closed,Medium,Clean,False,8.2,Track 9,Inducted,150,0,2
2025-03-05,11,472504,54,159,85,Open,High,Clean,False,0.0,Track 4,Maintenance,298,0,2
2025-03-05,12,367817,87,30,314,Open,Low,Clean,False,12.7,Track 6,Inducted,431,0,2
2025-03-05,13,402483,13,67,57,Closed,High,Scheduled,True,0.7,Track 8,Standby,137,0,2
2025-03-05,14,382095,18,11,99,Closed,High,Clean,False,1.1,Track 4,Standby,128,0,2
2025-03-05,15,453409,56,65,317,Open,High,Clean,False,0.0,Track 11,Maintenance,438,0,2
2025-03-05,16,444952,7,111,74,Closed,High,Clean,False,9.4,Track 15,Inducted,192,1,2
2025-03-05,17,426837,3,160,224,Closed,Low,Clean,False,1.0,Track 9,Standby,387,1,2
2025-03-05,18,446338,11,71,365,Closed,High,Clean,False,10.2,Track 13,Inducted,447,0,2
2025-03-05,19,392308,18,177,159,Closed,Low,Clean,False,0.0,Track 2,Maintenance,354,0,2
2025-03-05,20,437957,23,71,333,Open,Medium,Clean,False,0.0,Track 5,Maintenance,427,0,2
2025-03-05,21,352554,28,158,130,Closed,Low,Clean,False,1.3,Track 11,Standby,316,0,2
2025-03-05,22,361737,27,23,29,Closed,High,Clean,False,1.5,Track 4,Standby,79,0,2
2025-03-05,23,477202,62,154,253,Closed,High,Clean,False,1.3,Track 9,Standby,469,0,2
2025-03-05,24,365118,3,165,52,Closed,Low,Clean,False,13.0,Track 1,Inducted,220,1,2
2025-03-05,25,342440,3,58,228,Closed,Low,Clean,False,12.3,Track 12,Inducted,289,1,2
2025-03-06,1,443559,11,15,362,Open,Low,Clean,False,0.0,Track 15,Maintenance,388,0,3
2025-03-06,2,385810,71,49,165,Closed,Medium,Clean,False,0.8,Track 14,Standby,285,0,3
2025-03-06,3,357705,88,72,285,Closed,Low,Clean,False,0.9,Track 10,Standby,445,0,3
2025-03-06,4,449809,38,90,284,Closed,Medium,Clean,False,1.1,Track 12,Standby,412,0,3
2025-03-06,5,420438,25,81,171,Closed,Low,Clean,False,8.2,Track 1,Inducted,277,0,3
2025-03-06,6,356931,13,129,183,Closed,Low,Clean,False,8.3,Track 8,Inducted,325,0,3
2025-03-06,7,439016,40,88,151,Open,Medium,Clean,False,0.0,Track 10,Maintenance,279,0,3
2025-03-06,8,315796,15,43,17,Open,Low,Clean,False,1.2,Track 9,Standby,75,0,3
2025-03-06,9,364007,55,164,299,Open,Medium,Clean,False,0.0,Track 12,Maintenance,518,0,3
2025-03-06,10,406970,31,92,24,Closed,Medium,Clean,False,8.4,Track 6,Inducted,147,0,3
2025-03-06,11,472552,53,158,84,Closed,High,Clean,False,1.3,Track 10,Standby,295,0,3
2025-03-06,12,367865,86,29,313,Closed,Low,Clean,False,1.0,Track 9,Standby,428,0,3
2025-03-06,13,402919,12,66,56,Closed,High,Clean,False,8.3,Track 9,Inducted,134,0,3
2025-03-06,14,382525,17,10,98,Closed,High,Clean,False,12.4,Track 4,Inducted,125,0,3
2025-03-06,15,453989,55,64,316,Closed,High,Clean,False,8.3,Track 8,Inducted,435,0,3
2025-03-06,16,445439,6,110,73,Closed,High,Clean,False,8.4,Track 2,Inducted,189,1,3
2025-03-06,17,427251,2,159,223,Closed,Low,Clean,False,12.4,Track 1,Inducted,384,1,3
2025-03-06,18,446338,10,70,364,Open,High,Clean,False,0.0,Track 4,Maintenance,444,0,3
2025-03-06,19,392771,17,176,158,Closed,Low,Clean,False,8.7,Track 15,Inducted,351,0,3
2025-03-06,20,438543,22,70,332,Closed,Medium,Clean,False,10.0,Track 9,Inducted,424,0,3
2025-03-06,21,352555,27,157,129,Closed,Low,Clean,False,1.5,Track 5,Standby,313,0,3
2025-03-06,22,362149,26,22,28,Closed,High,Clean,False,9.6,Track 15,Inducted,76,0,3
2025-03-06,23,477775,61,153,252,Closed,High,Clean,False,10.8,Track 11,Inducted,466,0,3
2025-03-06,24,365118,2,164,51,Open,Low,Clean,False,0.0,Track 8,Maintenance,217,1,3
2025-03-06,25,342794,2,57,227,Closed,Low,Clean,False,14.0,Track 2,Inducted,286,1,3
2025-03-07,1,443559,10,14,361,Open,Low,Clean,False,0.0,Track 1,Maintenance,385,0,4
2025-03-07,2,385849,70,48,164,Closed,Medium,Clean,False,1.4,Track 14,Standby,282,0,4
2025-03-07,3,357705,87,71,284,Closed,Low,Clean,False,0.0,Track 12,Maintenance,442,0,4
2025-03-07,4,449809,37,89,283,Open,Medium,Clean,False,0.0,Track 5,Maintenance,409,0,4
2025-03-07,5,420988,24,80,170,Closed,Low,Clean,False,12.6,Track 2,Inducted,274,0,4
2025-03-07,6,356952,12,128,182,Closed,Low,Clean,False,1.2,Track 15,Standby,322,0,4
2025-03-07,7,439016,39,87,150,Closed,Medium,Clean,False,0.0,Track 14,Maintenance,276,0,4
2025-03-07,8,315803,14,42,16,Closed,Low,Clean,True,0.6,Track 7,Standby,72,0,4
2025-03-07,9,364039,54,163,298,Closed,Medium,Clean,False,0.9,Track 7,Standby,515,0,4
2025-03-07,10,407463,30,91,23,Closed,Medium,Clean,False,10.2,Track 14,Inducted,144,0,4
2025-03-07,11,472552,52,157,83,Open,High,Clean,False,0.0,Track 12,Maintenance,292,0,4
2025-03-07,12,368358,85,28,312,Closed,Low,Clean,False,8.5,Track 12,Inducted,425,0,4
2025-03-07,13,403244,11,65,55,Closed,High,Clean,False,8.3,Track 12,Inducted,131,0,4
2025-03-07,14,382573,16,9,97,Closed,High,Scheduled,True,1.3,Track 4,Standby,122,0,4
2025-03-07,15,453989,54,63,315,Open,High,Clean,False,0.0,Track 14,Maintenance,432,0,4
2025-03-07,16,445439,5,109,72,Open,High,Clean,False,0.0,Track 3,Maintenance,186,1,4
2025-03-07,17,427655,1,158,222,Closed,Low,Clean,False,9.5,Track 8,Inducted,381,1,4
2025-03-07,18,446338,9,69,363,Open,High,Clean,False,0.0,Track 13,Maintenance,441,0,4
2025-03-07,19,393220,16,175,157,Closed,Low,Clean,False,11.9,Track 3,Inducted,348,0,4
2025-03-07,20,439062,21,69,331,Open,Medium,Clean,False,9.0,Track 6,Inducted,421,0,4
2025-03-07,21,352886,26,156,128,Closed,Low,Clean,False,11.9,Track 1,Inducted,310,0,4
2025-03-07,22,362149,25,21,27,Closed,High,Clean,True,0.0,Track 10,Maintenance,73,0,4
2025-03-07,23,477775,60,152,251,Open,High,Clean,False,0.0,Track 14,Maintenance,463,0,4
2025-03-07,24,365146,1,163,50,Closed,Low,Clean,False,0.9,Track 1,Standby,214,1,4
2025-03-07,25,343330,1,56,226,Closed,Low,Clean,False,11.3,Track 3,Inducted,283,1,4
